iter	Passed	Remaining
18740	234588	78346
18741	234600	78333
18742	234613	78321
18743	234626	78308
18744	234638	78296
18745	234651	78283
18746	234662	78271
18747	234675	78258
18748	234687	78245
18749	234699	78233
18750	234712	78220
18751	234725	78208
18752	234738	78196
18753	234751	78183
18754	234763	78171
18755	234776	78158
18756	234789	78146
18757	234802	78133
18758	234815	78121
18759	234828	78109
18760	234841	78096
18761	234854	78084
18762	234866	78071
18763	234879	78059
18764	234892	78046
18765	234904	78034
18766	234917	78022
18767	234930	78009
18768	234943	77997
18769	234956	77984
18770	234968	77972
18771	234981	77960
18772	234994	77947
18773	235007	77935
18774	235019	77922
18775	235031	77909
18776	235043	77897
18777	235055	77884
18778	235068	77872
18779	235080	77859
18780	235093	77847
18781	235106	77834
18782	235119	77822
18783	235132	77810
18784	235145	77797
18785	235158	77785
18786	235170	77772
18787	235182	77760
18788	235195	77747
18789	235208	77735
18790	235220	77722
18791	235233	77710
18792	235246	77697
18793	235258	77685
18794	235271	77672
18795	235285	77660
18796	235298	77648
18797	235312	77636
18798	235326	77624
18799	235340	77612
18800	235354	77600
18801	235369	77588
18802	235382	77576
18803	235395	77563
18804	235408	77551
18805	235421	77539
18806	235433	77526
18807	235447	77514
18808	235460	77502
18809	235474	77490
18810	235489	77478
18811	235503	77466
18812	235517	77454
18813	235529	77441
18814	235543	77429
18815	235555	77416
18816	235568	77404
18817	235581	77392
18818	235594	77379
18819	235606	77367
18820	235619	77354
18821	235631	77342
18822	235644	77329
18823	235656	77317
18824	235669	77304
18825	235682	77292
18826	235694	77279
18827	235707	77267
18828	235719	77254
18829	235733	77242
18830	235747	77230
18831	235761	77218
18832	235774	77206
18833	235786	77193
18834	235799	77181
18835	235812	77168
18836	235824	77156
18837	235837	77143
18838	235850	77131
18839	235863	77118
18840	235876	77106
18841	235888	77093
18842	235900	77081
18843	235913	77068
18844	235925	77056
18845	235938	77043
18846	235956	77033
18847	235970	77020
18848	235984	77008
18849	235998	76996
18850	236013	76985
18851	236026	76972
18852	236040	76960
18853	236053	76948
18854	236066	76935
18855	236078	76923
18856	236091	76910
18857	236103	76898
18858	236116	76885
18859	236129	76873
18860	236142	76861
18861	236155	76848
18862	236168	76836
18863	236181	76824
18864	236195	76812
18865	236208	76799
18866	236220	76786
18867	236233	76774
18868	236246	76762
18869	236260	76750
18870	236274	76738
18871	236287	76725
18872	236301	76713
18873	236312	76700
18874	236325	76688
18875	236337	76675
18876	236350	76663
18877	236364	76651
18878	236378	76639
18879	236391	76626
18880	236404	76614
18881	236416	76601
18882	236429	76589
18883	236441	76576
18884	236453	76564
18885	236466	76551
18886	236479	76539
18887	236492	76526
18888	236505	76514
18889	236518	76502
18890	236531	76490
18891	236544	76477
18892	236557	76465
18893	236569	76452
18894	236582	76440
18895	236595	76427
18896	236608	76415
18897	236619	76402
18898	236632	76389
18899	236644	76377
18900	236657	76365
18901	236669	76352
18902	236682	76339
18903	236695	76327
18904	236708	76315
18905	236720	76302
18906	236733	76290
18907	236745	76277
18908	236758	76264
18909	236770	76252
18910	236783	76239
18911	236796	76227
18912	236808	76214
18913	236821	76202
18914	236832	76189
18915	236845	76177
18916	236857	76164
18917	236870	76151
18918	236882	76139
18919	236895	76126
18920	236907	76114
18921	236920	76102
18922	236932	76089
18923	236944	76076
18924	236957	76064
18925	236970	76051
18926	236982	76039
18927	236995	76026
18928	237008	76014
18929	237020	76001
18930	237032	75989
18931	237045	75976
18932	237059	75964
18933	237072	75952
18934	237085	75940
18935	237098	75927
18936	237111	75915
18937	237123	75902
18938	237135	75889
18939	237148	75877
18940	237159	75864
18941	237172	75851
18942	237184	75839
18943	237196	75826
18944	237208	75813
18945	237220	75801
18946	237234	75789
18947	237247	75776
18948	237260	75764
18949	237273	75752
18950	237286	75739
18951	237300	75727
18952	237314	75715
18953	237328	75703
18954	237341	75691
18955	237355	75679
18956	237369	75667
18957	237383	75655
18958	237397	75643
18959	237409	75630
18960	237422	75617
18961	237434	75605
18962	237447	75592
18963	237460	75580
18964	237473	75568
18965	237486	75555
18966	237498	75543
18967	237510	75530
18968	237523	75518
18969	237537	75506
18970	237551	75494
18971	237564	75481
18972	237576	75469
18973	237590	75456
18974	237602	75444
18975	237616	75432
18976	237629	75419
18977	237642	75407
18978	237655	75394
18979	237668	75382
18980	237680	75369
18981	237693	75357
18982	237706	75345
18983	237719	75332
18984	237732	75320
18985	237745	75308
18986	237758	75295
18987	237771	75283
18988	237785	75271
18989	237799	75259
18990	237813	75247
18991	237826	75234
18992	237840	75222
18993	237854	75210
18994	237867	75198
18995	237881	75186
18996	237894	75174
18997	237907	75161
18998	237920	75149
18999	237933	75136
19000	237946	75124
19001	237960	75112
19002	237974	75100
19003	237986	75087
19004	238000	75075
19005	238013	75063
19006	238027	75051
19007	238040	75038
19008	238052	75026
19009	238066	75014
19010	238081	75002
19011	238094	74990
19012	238108	74978
19013	238121	74965
19014	238134	74953
19015	238147	74940
19016	238161	74928
19017	238175	74916
19018	238189	74904
19019	238203	74892
19020	238218	74880
19021	238233	74868
19022	238248	74857
19023	238262	74845
19024	238275	74833
19025	238288	74820
19026	238302	74808
19027	238315	74795
19028	238329	74783
19029	238342	74771
19030	238355	74759
19031	238368	74746
19032	238382	74734
19033	238395	74722
19034	238409	74710
19035	238423	74698
19036	238436	74686
19037	238450	74674
19038	238464	74661
19039	238476	74649
19040	238490	74637
19041	238505	74625
19042	238518	74612
19043	238531	74600
19044	238544	74588
19045	238557	74575
19046	238571	74563
19047	238585	74551
19048	238599	74539
19049	238612	74527
19050	238626	74515
19051	238640	74503
19052	238653	74490
19053	238666	74478
19054	238679	74466
19055	238692	74453
19056	238706	74441
19057	238719	74429
19058	238732	74416
19059	238746	74404
19060	238763	74393
19061	238775	74380
19062	238788	74368
19063	238802	74356
19064	238815	74344
19065	238828	74331
19066	238840	74319
19067	238855	74307
19068	238873	74296
19069	238890	74285
19070	238908	74274
19071	238927	74264
19072	238945	74253
19073	238962	74241
19074	238977	74230
19075	238991	74218
19076	239006	74206
19077	239021	74194
19078	239037	74183
19079	239051	74171
19080	239066	74159
19081	239082	74147
19082	239095	74135
19083	239110	74123
19084	239124	74111
19085	239138	74099
19086	239153	74087
19087	239167	74075
19088	239181	74063
19089	239196	74051
19090	239209	74039
19091	239224	74027
19092	239238	74015
19093	239251	74003
19094	239265	73991
19095	239279	73979
19096	239293	73967
19097	239306	73954
19098	239320	73942
19099	239334	73930
19100	239350	73919
19101	239365	73907
19102	239380	73895
19103	239395	73883
19104	239410	73872
19105	239425	73860
19106	239438	73847
19107	239451	73835
19108	239466	73823
19109	239480	73811
19110	239495	73799
19111	239509	73787
19112	239523	73775
19113	239537	73763
19114	239550	73751
19115	239564	73739
19116	239578	73727
19117	239592	73714
19118	239607	73703
19119	239622	73691
19120	239638	73680
19121	239653	73668
19122	239672	73657
19123	239689	73646
19124	239703	73634
19125	239716	73622
19126	239729	73609
19127	239742	73597
19128	239757	73585
19129	239772	73573
19130	239787	73561
19131	239801	73549
19132	239815	73537
19133	239830	73525
19134	239843	73513
19135	239857	73501
19136	239872	73489
19137	239887	73477
19138	239901	73465
19139	239915	73453
19140	239928	73441
19141	239942	73429
19142	239955	73416
19143	239969	73404
19144	239983	73392
19145	239998	73380
19146	240013	73369
19147	240027	73357
19148	240041	73345
19149	240054	73332
19150	240068	73320
19151	240082	73308
19152	240096	73296
19153	240110	73284
19154	240124	73272
19155	240140	73260
19156	240154	73248
19157	240167	73236
19158	240182	73224
19159	240196	73212
19160	240211	73200
19161	240226	73188
19162	240241	73176
19163	240254	73164
19164	240268	73152
19165	240282	73140
19166	240296	73128
19167	240311	73116
19168	240325	73104
19169	240339	73092
19170	240354	73080
19171	240367	73068
19172	240381	73055
19173	240394	73043
19174	240407	73031
19175	240421	73019
19176	240434	73006
19177	240448	72994
19178	240461	72982
19179	240474	72969
19180	240487	72957
19181	240500	72945
19182	240514	72933
19183	240528	72920
19184	240541	72908
19185	240555	72896
19186	240569	72884
19187	240583	72872
19188	240596	72859
19189	240609	72847
19190	240623	72835
19191	240637	72823
19192	240652	72811
19193	240666	72799
19194	240679	72786
19195	240692	72774
19196	240705	72762
19197	240719	72750
19198	240732	72737
19199	240745	72725
19200	240761	72713
19201	240775	72701
19202	240789	72689
19203	240802	72677
19204	240816	72665
19205	240831	72653
19206	240845	72641
19207	240859	72628
19208	240872	72616
19209	240886	72604
19210	240899	72592
19211	240913	72579
19212	240927	72567
19213	240940	72555
19214	240954	72543
19215	240968	72531
19216	240981	72518
19217	240994	72506
19218	241009	72494
19219	241023	72482
19220	241037	72470
19221	241050	72458
19222	241064	72446
19223	241077	72433
19224	241091	72421
19225	241104	72409
19226	241119	72397
19227	241132	72384
19228	241146	72372
19229	241158	72360
19230	241171	72347
19231	241185	72335
19232	241199	72323
19233	241213	72311
19234	241227	72299
19235	241239	72286
19236	241253	72274
19237	241267	72262
19238	241280	72249
19239	241293	72237
19240	241306	72225
19241	241320	72212
19242	241334	72200
19243	241348	72188
19244	241362	72176
19245	241375	72164
19246	241388	72151
19247	241402	72139
19248	241416	72127
19249	241432	72116
19250	241447	72104
19251	241461	72092
19252	241474	72079
19253	241489	72068
19254	241501	72055
19255	241516	72043
19256	241530	72031
19257	241544	72019
19258	241558	72007
19259	241573	71995
19260	241587	71983
19261	241601	71971
19262	241615	71959
19263	241630	71947
19264	241646	71935
19265	241661	71923
19266	241675	71911
19267	241689	71899
19268	241703	71887
19269	241716	71875
19270	241729	71862
19271	241742	71850
19272	241757	71838
19273	241770	71826
19274	241783	71813
19275	241796	71801
19276	241809	71789
19277	241823	71776
19278	241837	71764
19279	241851	71752
19280	241865	71740
19281	241883	71729
19282	241902	71718
19283	241916	71706
19284	241931	71695
19285	241947	71683
19286	241961	71671
19287	241976	71659
19288	241989	71647
19289	242004	71635
19290	242018	71623
19291	242032	71611
19292	242045	71598
19293	242058	71586
19294	242072	71574
19295	242085	71561
19296	242099	71549
19297	242114	71537
19298	242128	71525
19299	242141	71513
19300	242154	71500
19301	242167	71488
19302	242180	71475
19303	242193	71463
19304	242207	71451
19305	242221	71439
19306	242234	71427
19307	242247	71414
19308	242260	71402
19309	242274	71390
19310	242288	71377
19311	242301	71365
19312	242314	71353
19313	242328	71341
19314	242343	71329
19315	242358	71317
19316	242373	71305
19317	242386	71293
19318	242400	71280
19319	242413	71268
19320	242426	71256
19321	242440	71244
19322	242454	71231
19323	242468	71219
19324	242482	71207
19325	242496	71195
19326	242509	71183
19327	242526	71171
19328	242542	71160
19329	242555	71148
19330	242570	71136
19331	242584	71124
19332	242599	71112
19333	242613	71100
19334	242628	71088
19335	242641	71075
19336	242656	71063
19337	242670	71051
19338	242685	71040
19339	242698	71027
19340	242712	71015
19341	242726	71003
19342	242740	70991
19343	242754	70979
19344	242768	70966
19345	242782	70954
19346	242796	70942
19347	242811	70930
19348	242825	70918
19349	242840	70906
19350	242854	70894
19351	242868	70882
19352	242881	70870
19353	242897	70858
19354	242911	70846
19355	242926	70834
19356	242941	70822
19357	242955	70810
19358	242969	70798
19359	242983	70786
19360	242996	70774
19361	243010	70762
19362	243025	70750
19363	243038	70737
19364	243052	70725
19365	243067	70713
19366	243081	70701
19367	243095	70689
19368	243110	70677
19369	243124	70665
19370	243139	70653
19371	243154	70641
19372	243168	70629
19373	243181	70617
19374	243194	70604
19375	243209	70593
19376	243223	70580
19377	243237	70568
19378	243251	70556
19379	243264	70544
19380	243279	70532
19381	243293	70520
19382	243308	70508
19383	243321	70495
19384	243334	70483
19385	243348	70471
19386	243362	70459
19387	243376	70447
19388	243391	70435
19389	243406	70423
19390	243418	70410
19391	243431	70398
19392	243445	70386
19393	243460	70374
19394	243473	70361
19395	243486	70349
19396	243499	70337
19397	243513	70324
19398	243527	70312
19399	243540	70300
19400	243554	70288
19401	243567	70275
19402	243580	70263
19403	243593	70250
19404	243607	70238
19405	243621	70226
19406	243635	70214
19407	243649	70202
19408	243662	70189
19409	243675	70177
19410	243689	70165
19411	243702	70153
19412	243716	70140
19413	243731	70128
19414	243755	70119
19415	243771	70108
19416	243786	70096
19417	243801	70084
19418	243815	70072
19419	243829	70060
19420	243842	70047
19421	243856	70035
19422	243870	70023
19423	243884	70011
19424	243898	69999
19425	243912	69986
19426	243926	69974
19427	243940	69962
19428	243954	69950
19429	243967	69938
19430	243980	69925
19431	243994	69913
19432	244007	69901
19433	244022	69889
19434	244036	69877
19435	244049	69864
19436	244062	69852
19437	244076	69840
19438	244092	69828
19439	244109	69817
19440	244122	69804
19441	244136	69792
19442	244151	69780
19443	244167	69769
19444	244180	69757
19445	244195	69745
19446	244210	69733
19447	244225	69721
19448	244240	69709
19449	244254	69697
19450	244270	69685
19451	244285	69673
19452	244300	69662
19453	244315	69650
19454	244330	69638
19455	244343	69625
19456	244359	69614
19457	244374	69602
19458	244388	69590
19459	244402	69578
19460	244417	69566
19461	244432	69554
19462	244447	69542
19463	244461	69530
19464	244476	69518
19465	244493	69507
19466	244508	69495
19467	244523	69483
19468	244537	69471
19469	244553	69459
19470	244569	69448
19471	244583	69436
19472	244598	69424
19473	244612	69412
19474	244626	69399
19475	244640	69387
19476	244655	69375
19477	244670	69363
19478	244684	69351
19479	244700	69340
19480	244715	69328
19481	244731	69316
19482	244744	69304
19483	244759	69292
19484	244774	69280
19485	244789	69268
19486	244804	69256
19487	244818	69244
19488	244833	69232
19489	244847	69220
19490	244860	69208
19491	244875	69196
19492	244888	69183
19493	244903	69171
19494	244918	69160
19495	244932	69147
19496	244944	69135
19497	244959	69123
19498	244974	69111
19499	244989	69099
19500	245003	69087
19501	245018	69075
19502	245033	69063
19503	245047	69051
19504	245060	69038
19505	245074	69026
19506	245087	69014
19507	245102	69002
19508	245117	68990
19509	245131	68978
19510	245146	68966
19511	245161	68954
19512	245178	68943
19513	245191	68931
19514	245205	68918
19515	245222	68907
19516	245237	68895
19517	245252	68883
19518	245266	68871
19519	245280	68859
19520	245296	68847
19521	245311	68835
19522	245324	68823
19523	245336	68810
19524	245350	68798
19525	245364	68786
19526	245378	68774
19527	245392	68762
19528	245406	68749
19529	245419	68737
19530	245433	68725
19531	245446	68712
19532	245459	68700
19533	245474	68688
19534	245488	68676
19535	245501	68664
19536	245514	68651
19537	245528	68639
19538	245542	68627
19539	245555	68614
19540	245568	68602
19541	245581	68589
19542	245595	68577
19543	245610	68565
19544	245624	68553
19545	245638	68541
19546	245652	68529
19547	245667	68517
19548	245681	68505
19549	245693	68492
19550	245706	68480
19551	245720	68467
19552	245733	68455
19553	245747	68443
19554	245759	68430
19555	245773	68418
19556	245786	68406
19557	245799	68393
19558	245812	68381
19559	245826	68368
19560	245839	68356
19561	245852	68344
19562	245866	68331
19563	245880	68319
19564	245894	68307
19565	245906	68294
19566	245919	68282
19567	245932	68269
19568	245946	68257
19569	245960	68245
19570	245974	68233
19571	245987	68221
19572	246002	68209
19573	246016	68196
19574	246029	68184
19575	246043	68172
19576	246056	68159
19577	246070	68147
19578	246083	68135
19579	246097	68123
19580	246113	68111
19581	246128	68099
19582	246142	68087
19583	246158	68075
19584	246172	68063
19585	246186	68051
19586	246199	68038
19587	246213	68026
19588	246227	68014
19589	246240	68002
19590	246253	67989
19591	246266	67977
19592	246279	67964
19593	246292	67952
19594	246306	67939
19595	246319	67927
19596	246333	67915
19597	246346	67902
19598	246359	67890
19599	246373	67878
19600	246387	67866
19601	246401	67854
19602	246417	67842
19603	246431	67830
19604	246445	67818
19605	246458	67805
19606	246472	67793
19607	246486	67781
19608	246500	67769
19609	246515	67757
19610	246529	67744
19611	246542	67732
19612	246556	67720
19613	246569	67707
19614	246583	67695
19615	246596	67683
19616	246609	67670
19617	246622	67658
19618	246635	67646
19619	246649	67633
19620	246662	67621
19621	246677	67609
19622	246690	67596
19623	246703	67584
19624	246717	67572
19625	246730	67559
19626	246744	67547
19627	246758	67535
19628	246771	67522
19629	246783	67510
19630	246797	67498
19631	246811	67485
19632	246825	67473
19633	246838	67461
19634	246852	67449
19635	246866	67436
19636	246879	67424
19637	246893	67412
19638	246907	67400
19639	246920	67387
19640	246933	67375
19641	246946	67362
19642	246960	67350
19643	246975	67338
19644	246989	67326
19645	247002	67314
19646	247016	67301
19647	247030	67289
19648	247044	67277
19649	247057	67265
19650	247071	67252
19651	247084	67240
19652	247098	67228
19653	247111	67215
19654	247124	67203
19655	247138	67191
19656	247151	67178
19657	247165	67166
19658	247178	67154
19659	247192	67141
19660	247205	67129
19661	247219	67117
19662	247233	67104
19663	247246	67092
19664	247260	67080
19665	247273	67067
19666	247286	67055
19667	247300	67043
19668	247314	67031
19669	247328	67018
19670	247342	67006
19671	247355	66994
19672	247370	66982
19673	247383	66969
19674	247397	66957
19675	247411	66945
19676	247424	66933
19677	247438	66920
19678	247450	66908
19679	247465	66896
19680	247479	66883
19681	247492	66871
19682	247506	66859
19683	247521	66847
19684	247535	66835
19685	247548	66822
19686	247561	66810
19687	247574	66797
19688	247587	66785
19689	247602	66773
19690	247615	66761
19691	247629	66748
19692	247642	66736
19693	247656	66724
19694	247671	66712
19695	247685	66700
19696	247699	66687
19697	247712	66675
19698	247725	66662
19699	247739	66650
19700	247752	66638
19701	247766	66626
19702	247779	66613
19703	247792	66601
19704	247805	66588
19705	247819	66576
19706	247832	66564
19707	247846	66551
19708	247859	66539
19709	247872	66526
19710	247885	66514
19711	247900	66502
19712	247915	66490
19713	247930	66478
19714	247943	66466
19715	247956	66453
19716	247970	66441
19717	247984	66429
19718	247998	66417
19719	248011	66404
19720	248024	66392
19721	248037	66379
19722	248050	66367
19723	248063	66354
19724	248076	66342
19725	248090	66330
19726	248103	66317
19727	248116	66305
19728	248129	66292
19729	248142	66280
19730	248155	66267
19731	248168	66255
19732	248180	66242
19733	248193	66230
19734	248206	66217
19735	248218	66205
19736	248231	66192
19737	248244	66179
19738	248256	66167
19739	248268	66154
19740	248280	66141
19741	248292	66129
19742	248305	66116
19743	248317	66104
19744	248329	66091
19745	248342	66078
19746	248353	66065
19747	248366	66053
19748	248378	66040
19749	248391	66028
19750	248403	66015
19751	248416	66002
19752	248429	65990
19753	248440	65977
19754	248453	65965
19755	248466	65952
19756	248478	65939
19757	248491	65927
19758	248504	65914
19759	248518	65902
19760	248531	65890
19761	248543	65877
19762	248555	65864
19763	248567	65852
19764	248580	65839
19765	248593	65827
19766	248607	65814
19767	248620	65802
19768	248635	65790
19769	248649	65778
19770	248663	65766
19771	248678	65754
19772	248692	65741
19773	248704	65729
19774	248717	65716
19775	248731	65704
19776	248744	65691
19777	248757	65679
19778	248769	65666
19779	248783	65654
19780	248796	65642
19781	248810	65629
19782	248823	65617
19783	248835	65604
19784	248847	65592
19785	248859	65579
19786	248871	65566
19787	248883	65553
19788	248896	65541
19789	248908	65528
19790	248921	65516
19791	248934	65503
19792	248947	65491
19793	248961	65479
19794	248975	65466
19795	248989	65454
19796	249002	65442
19797	249014	65429
19798	249026	65416
19799	249038	65403
19800	249050	65391
19801	249062	65378
19802	249075	65366
19803	249088	65353
19804	249101	65341
19805	249113	65328
19806	249125	65315
19807	249138	65303
19808	249151	65290
19809	249163	65278
19810	249176	65265
19811	249190	65253
19812	249203	65240
19813	249216	65228
19814	249229	65215
19815	249241	65203
19816	249253	65190
19817	249265	65177
19818	249278	65165
19819	249290	65152
19820	249303	65140
19821	249315	65127
19822	249327	65114
19823	249340	65102
19824	249352	65089
19825	249366	65077
19826	249380	65065
19827	249394	65052
19828	249408	65040
19829	249420	65028
19830	249433	65015
19831	249445	65002
19832	249458	64990
19833	249471	64977
19834	249485	64965
19835	249498	64953
19836	249512	64940
19837	249525	64928
19838	249539	64916
19839	249551	64903
19840	249563	64890
19841	249576	64878
19842	249588	64865
19843	249600	64852
19844	249612	64840
19845	249625	64827
19846	249638	64815
19847	249650	64802
19848	249662	64789
19849	249675	64777
19850	249688	64764
19851	249701	64752
19852	249713	64739
19853	249725	64726
19854	249738	64714
19855	249751	64701
19856	249763	64689
19857	249776	64676
19858	249789	64664
19859	249802	64651
19860	249814	64639
19861	249827	64626
19862	249839	64613
19863	249851	64601
19864	249864	64588
19865	249876	64575
19866	249888	64563
19867	249901	64550
19868	249914	64538
19869	249928	64525
19870	249941	64513
19871	249954	64501
19872	249968	64488
19873	249982	64476
19874	249996	64464
19875	250010	64452
19876	250024	64439
19877	250036	64427
19878	250049	64414
19879	250063	64402
19880	250077	64390
19881	250089	64377
19882	250102	64365
19883	250115	64352
19884	250128	64340
19885	250140	64327
19886	250153	64315
19887	250165	64302
19888	250178	64289
19889	250191	64277
19890	250203	64264
19891	250215	64251
19892	250227	64239
19893	250239	64226
19894	250251	64213
19895	250263	64201
19896	250275	64188
19897	250288	64175
19898	250302	64163
19899	250315	64151
19900	250328	64138
19901	250341	64126
19902	250354	64113
19903	250366	64101
19904	250379	64088
19905	250392	64076
19906	250405	64063
19907	250418	64051
19908	250430	64038
19909	250443	64025
19910	250455	64013
19911	250469	64001
19912	250482	63988
19913	250495	63976
19914	250507	63963
19915	250519	63950
19916	250532	63938
19917	250545	63925
19918	250557	63913
19919	250571	63900
19920	250584	63888
19921	250597	63875
19922	250610	63863
19923	250623	63850
19924	250636	63838
19925	250649	63825
19926	250661	63813
19927	250674	63800
19928	250686	63788
19929	250699	63775
19930	250711	63762
19931	250723	63750
19932	250736	63737
19933	250749	63725
19934	250762	63712
19935	250776	63700
19936	250789	63688
19937	250802	63675
19938	250814	63662
19939	250827	63650
19940	250839	63637
19941	250852	63625
19942	250864	63612
19943	250877	63599
19944	250890	63587
19945	250904	63575
19946	250918	63562
19947	250932	63550
19948	250945	63538
19949	250960	63526
19950	250973	63513
19951	250986	63501
19952	250999	63488
19953	251012	63476
19954	251024	63463
19955	251037	63451
19956	251049	63438
19957	251062	63426
19958	251074	63413
19959	251087	63400
19960	251099	63388
19961	251111	63375
19962	251124	63362
19963	251137	63350
19964	251149	63337
19965	251161	63325
19966	251174	63312
19967	251186	63299
19968	251198	63287
19969	251210	63274
19970	251222	63261
19971	251235	63249
19972	251248	63236
19973	251260	63223
19974	251272	63211
19975	251285	63198
19976	251298	63186
19977	251309	63173
19978	251322	63160
19979	251334	63148
19980	251347	63135
19981	251359	63122
19982	251372	63110
19983	251384	63097
19984	251396	63084
19985	251409	63072
19986	251422	63059
19987	251435	63047
19988	251448	63035
19989	251461	63022
19990	251474	63010
19991	251486	62997
19992	251499	62985
19993	251513	62972
19994	251526	62960
19995	251539	62947
19996	251552	62935
19997	251565	62922
19998	251578	62910
19999	251591	62897
20000	251603	62885
20001	251616	62872
20002	251629	62860
20003	251642	62847
20004	251654	62835
20005	251666	62822
20006	251679	62809
20007	251692	62797
20008	251705	62784
20009	251717	62772
20010	251730	62759
20011	251743	62747
20012	251758	62735
20013	251772	62722
20014	251786	62710
20015	251799	62698
20016	251813	62685
20017	251826	62673
20018	251839	62661
20019	251851	62648
20020	251863	62635
20021	251875	62622
20022	251889	62610
20023	251902	62598
20024	251915	62585
20025	251928	62573
20026	251941	62560
20027	251955	62548
20028	251968	62536
20029	251981	62523
20030	251994	62511
20031	252006	62498
20032	252020	62486
20033	252032	62473
20034	252044	62460
20035	252057	62448
20036	252069	62435
20037	252081	62422
20038	252093	62410
20039	252106	62397
20040	252119	62385
20041	252131	62372
20042	252144	62359
20043	252156	62347
20044	252168	62334
20045	252180	62321
20046	252192	62309
20047	252204	62296
20048	252217	62283
20049	252229	62271
20050	252242	62258
20051	252255	62246
20052	252267	62233
20053	252280	62221
20054	252293	62208
20055	252306	62195
20056	252318	62183
20057	252332	62171
20058	252345	62158
20059	252358	62146
20060	252371	62133
20061	252384	62121
20062	252396	62108
20063	252408	62095
20064	252421	62083
20065	252433	62070
20066	252445	62057
20067	252458	62045
20068	252471	62032
20069	252484	62020
20070	252497	62007
20071	252510	61995
20072	252523	61982
20073	252536	61970
20074	252548	61957
20075	252562	61945
20076	252574	61932
20077	252587	61920
20078	252600	61907
20079	252612	61895
20080	252625	61882
20081	252638	61870
20082	252651	61857
20083	252664	61845
20084	252676	61832
20085	252689	61820
20086	252703	61807
20087	252716	61795
20088	252729	61782
20089	252742	61770
20090	252755	61757
20091	252768	61745
20092	252781	61732
20093	252794	61720
20094	252807	61707
20095	252820	61695
20096	252833	61682
20097	252846	61670
20098	252859	61657
20099	252871	61645
20100	252885	61632
20101	252898	61620
20102	252911	61608
20103	252924	61595
20104	252937	61583
20105	252952	61571
20106	252966	61558
20107	252980	61546
20108	252994	61534
20109	253006	61521
20110	253018	61508
20111	253031	61496
20112	253044	61483
20113	253057	61471
20114	253070	61459
20115	253083	61446
20116	253096	61434
20117	253110	61421
20118	253123	61409
20119	253134	61396
20120	253146	61383
20121	253159	61371
20122	253171	61358
20123	253184	61346
20124	253197	61333
20125	253210	61321
20126	253225	61309
20127	253239	61296
20128	253253	61284
20129	253266	61272
20130	253278	61259
20131	253291	61246
20132	253303	61234
20133	253316	61221
20134	253329	61209
20135	253343	61196
20136	253356	61184
20137	253370	61172
20138	253382	61159
20139	253394	61146
20140	253407	61134
20141	253420	61121
20142	253432	61109
20143	253445	61096
20144	253457	61083
20145	253470	61071
20146	253482	61058
20147	253495	61046
20148	253508	61033
20149	253521	61021
20150	253533	61008
20151	253546	60996
20152	253558	60983
20153	253570	60970
20154	253581	60957
20155	253594	60945
20156	253607	60932
20157	253619	60920
20158	253632	60907
20159	253645	60895
20160	253657	60882
20161	253670	60869
20162	253683	60857
20163	253697	60845
20164	253710	60832
20165	253723	60820
20166	253736	60807
20167	253749	60795
20168	253761	60782
20169	253774	60770
20170	253787	60757
20171	253800	60745
20172	253813	60732
20173	253826	60720
20174	253839	60707
20175	253851	60694
20176	253864	60682
20177	253877	60669
20178	253890	60657
20179	253902	60644
20180	253915	60632
20181	253928	60619
20182	253940	60607
20183	253953	60594
20184	253965	60581
20185	253978	60569
20186	253992	60556
20187	254005	60544
20188	254017	60531
20189	254029	60519
20190	254041	60506
20191	254054	60493
20192	254066	60481
20193	254078	60468
20194	254090	60455
20195	254103	60443
20196	254115	60430
20197	254128	60417
20198	254139	60405
20199	254151	60392
20200	254164	60379
20201	254177	60367
20202	254189	60354
20203	254201	60342
20204	254214	60329
20205	254226	60316
20206	254238	60304
20207	254252	60291
20208	254265	60279
20209	254278	60266
20210	254290	60254
20211	254303	60241
20212	254316	60229
20213	254329	60216
20214	254342	60204
20215	254354	60191
20216	254367	60178
20217	254380	60166
20218	254392	60153
20219	254405	60141
20220	254418	60128
20221	254431	60116
20222	254444	60103
20223	254456	60091
20224	254469	60078
20225	254482	60066
20226	254495	60053
20227	254507	60041
20228	254520	60028
20229	254533	60016
20230	254547	60003
20231	254561	59991
20232	254575	59979
20233	254589	59966
20234	254602	59954
20235	254614	59941
20236	254627	59929
20237	254641	59917
20238	254654	59904
20239	254668	59892
20240	254680	59879
20241	254693	59867
20242	254705	59854
20243	254718	59842
20244	254730	59829
20245	254742	59816
20246	254755	59804
20247	254768	59791
20248	254780	59778
20249	254792	59766
20250	254805	59753
20251	254818	59741
20252	254830	59728
20253	254843	59716
20254	254857	59703
20255	254870	59691
20256	254883	59678
20257	254895	59666
20258	254907	59653
20259	254919	59640
20260	254931	59627
20261	254943	59615
20262	254957	59602
20263	254970	59590
20264	254983	59577
20265	254995	59565
20266	255007	59552
20267	255019	59539
20268	255032	59527
20269	255046	59514
20270	255060	59502
20271	255073	59490
20272	255086	59477
20273	255098	59465
20274	255110	59452
20275	255122	59439
20276	255134	59426
20277	255146	59414
20278	255159	59401
20279	255171	59389
20280	255185	59376
20281	255198	59364
20282	255210	59351
20283	255223	59339
20284	255236	59326
20285	255249	59314
20286	255261	59301
20287	255274	59288
20288	255286	59276
20289	255299	59263
20290	255312	59251
20291	255324	59238
20292	255336	59225
20293	255349	59213
