iter	MultiClass
18399	0.5509156599
18400	0.5509141609
18401	0.5509091844
18402	0.5509069061
18403	0.5509024692
18404	0.55090139
18405	0.5508973728
18406	0.5508929359
18407	0.55088724
18408	0.5508837624
18409	0.550882983
18410	0.5508814841
18411	0.550880105
18412	0.5508770472
18413	0.5508735697
18414	0.5508718309
18415	0.5508697923
18416	0.5508640964
18417	0.5508624175
18418	0.550856182
18419	0.5508524046
18420	0.5508464688
18421	0.5508435909
18422	0.550840593
18423	0.5508382546
18424	0.5508374752
18425	0.5508350769
18426	0.5508326786
18427	0.5508288413
18428	0.5508275222
18429	0.5508253038
18430	0.5508209269
18431	0.5508181089
18432	0.5508146913
18433	0.5508125329
18434	0.5508091752
18435	0.5508048583
18436	0.5508041388
18437	0.5508012009
18438	0.5507983229
18439	0.5507958647
18440	0.5507926269
18441	0.5507898689
18442	0.5507863914
18443	0.5507827339
18444	0.5507806354
18445	0.5507779973
18446	0.5507751193
18447	0.5507694833
18448	0.5507675047
18449	0.550764327
18450	0.5507616289
18451	0.5507591706
18452	0.5507555132
18453	0.5507534747
18454	0.5507493376
18455	0.5507455003
18456	0.550744541
18457	0.5507401641
18458	0.5507363868
18459	0.5507333289
18460	0.5507293717
18461	0.5507260741
18462	0.5507216372
18463	0.5507185194
18464	0.5507173802
18465	0.5507131832
18466	0.5507115044
18467	0.5507083266
18468	0.5507048491
18469	0.5506994529
18470	0.550696455
18471	0.5506945963
18472	0.5506896199
18473	0.5506867419
18474	0.5506844036
18475	0.550682425
18476	0.5506776283
18477	0.5506747504
18478	0.5506703735
18479	0.5506663563
18480	0.5506638381
18481	0.5506578424
18482	0.5506558638
18483	0.5506540051
18484	0.5506515468
18485	0.5506474697
18486	0.5506411142
18487	0.5506363775
18488	0.5506324803
18489	0.5506306216
18490	0.550628703
18491	0.5506255252
18492	0.5506226473
18493	0.5506185102
18494	0.550613114
18495	0.5506106558
18496	0.550606039
18497	0.5506038805
18498	0.5505967456
18499	0.5505934479
18500	0.5505893109
18501	0.5505854736
18502	0.5505826556
18503	0.5505798376
18504	0.5505775592
18505	0.5505752808
18506	0.550572103
18507	0.5505710238
18508	0.5505681458
18509	0.5505670666
18510	0.5505650281
18511	0.5505611908
18512	0.5505582528
18513	0.5505550751
18514	0.5505493192
18515	0.550546801
18516	0.5505433834
18517	0.5505401457
18518	0.5505355889
18519	0.5505335503
18520	0.5505293533
18521	0.5505254561
18522	0.5505205395
18523	0.5505192804
18524	0.5505160427
18525	0.5505111862
18526	0.5505099271
18527	0.5505055502
18528	0.5505000341
18529	0.5504952974
18530	0.5504918798
18531	0.5504881025
18532	0.5504853445
18533	0.5504826464
18534	0.5504776699
18535	0.5504743123
18536	0.5504713743
18537	0.5504695756
18538	0.5504675371
18539	0.5504626205
18540	0.5504586633
18541	0.5504544064
18542	0.5504497896
18543	0.5504469716
18544	0.5504452328
18545	0.5504433742
18546	0.5504400165
18547	0.5504355197
18548	0.5504330615
18549	0.5504304233
18550	0.5504289843
18551	0.5504255668
18552	0.5504227488
18553	0.5504184918
18554	0.5504142947
18555	0.5504106973
18556	0.5504088386
18557	0.5504017636
18558	0.5503999649
18559	0.5503953482
18560	0.5503937293
18561	0.5503911511
18562	0.5503889327
18563	0.5503850954
18564	0.5503807185
18565	0.5503769412
18566	0.5503719048
18567	0.550368667
18568	0.5503618319
18569	0.550358894
18570	0.550355956
18571	0.5503525984
18572	0.5503499603
18573	0.5503485213
18574	0.5503466027
18575	0.5503443842
18576	0.5503410266
18577	0.5503384484
18578	0.5503364099
18579	0.5503356304
18580	0.5503323328
18581	0.5503287353
18582	0.5503271165
18583	0.550323519
18584	0.550316504
18585	0.5503145254
18586	0.5503118273
18587	0.550309369
18588	0.5503056516
18589	0.5503027737
18590	0.5503006752
18591	0.5502990563
18592	0.5502946794
18593	0.5502931805
18594	0.5502901226
18595	0.5502868849
18596	0.5502814288
18597	0.5502787907
18598	0.5502771118
18599	0.5502752532
18600	0.5502703966
18601	0.5502658998
18602	0.5502615828
18603	0.5502546278
18604	0.5502532487
18605	0.5502510303
18606	0.5502490517
18607	0.5502461138
18608	0.5502438354
18609	0.5502417369
18610	0.5502380195
18611	0.5502347219
18612	0.5502296255
18613	0.550226028
18614	0.5502233299
18615	0.5502196725
18616	0.5502187132
18617	0.5502166746
18618	0.5502122977
18619	0.55020912
18620	0.5502058223
18621	0.550202045
18622	0.5501996467
18623	0.550197788
18624	0.55019497
18625	0.5501923319
18626	0.5501888543
18627	0.550186456
18628	0.5501839978
18629	0.5501814795
18630	0.5501795609
18631	0.5501781219
18632	0.5501742846
18633	0.5501736251
18634	0.5501700876
18635	0.5501679891
18636	0.5501670897
18637	0.5501647514
18638	0.5501614537
18639	0.550159595
18640	0.550153959
18641	0.5501507813
18642	0.5501474236
18643	0.5501438262
18644	0.5501385499
18645	0.5501350724
18646	0.5501324343
18647	0.5501294364
18648	0.5501246398
18649	0.5501198432
18650	0.5501179845
18651	0.5501154063
18652	0.5501138474
18653	0.5501117489
18654	0.5501103099
18655	0.5501070722
18656	0.5501049737
18657	0.5500993976
18658	0.5500947809
18659	0.5500914233
18660	0.5500863869
18661	0.5500844083
18662	0.55008195
18663	0.5500793718
18664	0.5500757744
18665	0.5500744553
18666	0.5500714574
18667	0.5500688193
18668	0.550066361
18669	0.5500631233
18670	0.550059406
18671	0.5500576072
18672	0.5500546093
18673	0.5500502924
18674	0.5500479541
18675	0.5500456157
18676	0.5500432774
18677	0.5500402195
18678	0.5500372816
18679	0.5500359026
18680	0.5500334443
18681	0.5500291274
18682	0.5500238511
18683	0.5500215727
18684	0.5500179153
18685	0.5500138382
18686	0.5500111401
18687	0.5500092814
18688	0.5500079024
18689	0.5500036454
18690	0.5500017867
18691	0.5499962107
18692	0.5499920736
18693	0.5499897952
18694	0.5499866175
18695	0.5499826003
18696	0.5499793626
18697	0.5499768444
18698	0.549974506
18699	0.5499725274
18700	0.5499690499
18701	0.5499644332
18702	0.5499615552
18703	0.5499598764
18704	0.549957658
18705	0.54995478
18706	0.5499522618
18707	0.5499493239
18708	0.5499467457
18709	0.5499400904
18710	0.5499356535
18711	0.5499321161
18712	0.5499286985
18713	0.5499267798
18714	0.5499221631
18715	0.5499201245
18716	0.5499174864
18717	0.5499159875
18718	0.5499101116
18719	0.5499077133
18720	0.5499068739
18721	0.5499015377
18722	0.5498984199
18723	0.5498947625
18724	0.5498918845
18725	0.5498886468
18726	0.5498854091
18727	0.5498821714
18728	0.549878574
18729	0.5498760557
18730	0.549874317
18731	0.5498726382
18732	0.5498711992
18733	0.5498690407
18734	0.549865803
18735	0.5498637644
18736	0.5498618458
18737	0.5498595074
18738	0.5498581884
18739	0.5498552505
18740	0.5498519528
18741	0.5498494945
18742	0.5498448778
18743	0.5498426594
18744	0.5498413403
18745	0.5498392418
18746	0.5498355844
18747	0.5498336657
18748	0.5498303081
18749	0.5498274901
18750	0.5498257513
18751	0.549824792
18752	0.5498185564
18753	0.5498156785
18754	0.5498146592
18755	0.5498123208
18756	0.5498087234
18757	0.5498049461
18758	0.5498033872
18759	0.5497997298
18760	0.5497964921
18761	0.5497925349
18762	0.5497887575
18763	0.5497845005
18764	0.5497818624
18765	0.5497779052
18766	0.5497734683
18767	0.5497715497
18768	0.5497684319
18769	0.549764055
18770	0.5497616567
18771	0.5497590785
18772	0.5497576995
18773	0.5497546417
18774	0.5497480463
18775	0.5497451084
18776	0.5497427701
18777	0.549738693
18778	0.549737194
18779	0.5497342561
18780	0.5497319178
18781	0.5497305987
18782	0.5497250826
18783	0.5497222646
18784	0.5497198063
18785	0.5497166286
18786	0.5497141703
18787	0.5497096735
18788	0.549707515
18789	0.5497051767
18790	0.5497016991
18791	0.5496982216
18792	0.5496926456
18793	0.5496856905
18794	0.5496814335
18795	0.549677836
18796	0.5496758574
18797	0.5496737589
18798	0.5496704613
18799	0.5496685426
18800	0.5496660844
18801	0.5496633863
18802	0.5496597289
18803	0.5496542128
18804	0.5496515746
18805	0.5496493562
18806	0.5496459986
18807	0.5496427009
18808	0.549641202
18809	0.5496368251
18810	0.5496343668
18811	0.5496303497
18812	0.5496262725
18813	0.5496203967
18814	0.5496163795
18815	0.5496133217
18816	0.5496109234
18817	0.5496052274
18818	0.5496028291
18819	0.5495992916
18820	0.5495944351
18821	0.5495914372
18822	0.5495872402
18823	0.5495841224
18824	0.5495797455
18825	0.5495768675
18826	0.5495730902
18827	0.5495688332
18828	0.549567634
18829	0.5495633771
18830	0.5495588203
18831	0.549557741
18832	0.5495560023
18833	0.5495524648
18834	0.5495513855
18835	0.5495461692
18836	0.549542212
18837	0.5495361563
18838	0.5495315396
18839	0.5495274025
18840	0.549523925
18841	0.5495219464
18842	0.5495194881
18843	0.54951679
18844	0.5495151112
18845	0.5495136722
18846	0.549509775
18847	0.5495077364
18848	0.5495063574
18849	0.5495017407
18850	0.5494962845
18851	0.5494922074
18852	0.5494897492
18853	0.549484293
18854	0.5494806956
18855	0.5494794365
18856	0.5494767983
18857	0.5494729611
18858	0.5494723015
18859	0.5494700831
18860	0.5494680445
18861	0.5494652265
18862	0.5494609096
18863	0.5494580316
18864	0.5494535948
18865	0.549448978
18866	0.5494480787
18867	0.5494459802
18868	0.5494444812
18869	0.5494382456
18870	0.5494364469
18871	0.5494340486
18872	0.5494299715
18873	0.549429192
18874	0.5494254147
18875	0.5494228365
18876	0.5494192391
18877	0.5494182198
18878	0.5494148622
18879	0.5494117444
18880	0.5494091063
18881	0.5494058686
18882	0.5494048493
18883	0.5494028107
18884	0.549401012
18885	0.5493985537
18886	0.5493944167
18887	0.5493914787
18888	0.5493903395
18889	0.5493886008
18890	0.5493859626
18891	0.5493839241
18892	0.5493824251
18893	0.5493801468
18894	0.5493766692
18895	0.5493751703
18896	0.5493736114
18897	0.5493710332
18898	0.5493681552
18899	0.5493640781
18900	0.5493609004
18901	0.5493555642
18902	0.5493522065
18903	0.5493479495
18904	0.5493443521
18905	0.5493414142
18906	0.5493390159
18907	0.5493354784
18908	0.5493332
18909	0.5493310415
18910	0.5493253455
18911	0.5493230672
18912	0.5493212684
18913	0.5493179708
18914	0.5493161121
18915	0.5493118551
18916	0.5493097566
18917	0.5493047201
18918	0.5493019021
18919	0.5492999835
18920	0.5492961462
18921	0.5492935081
18922	0.5492899106
18923	0.5492869727
18924	0.5492819962
18925	0.5492805573
18926	0.549275281
18927	0.5492721632
18928	0.5492658077
18929	0.5492646685
18930	0.5492607113
18931	0.5492587327
18932	0.5492537562
18933	0.5492521973
18934	0.54924848
18935	0.5492473408
18936	0.5492450624
18937	0.5492436234
18938	0.549241285
18939	0.5492391865
18940	0.5492367882
18941	0.5492337904
18942	0.5492294734
18943	0.5492237774
18944	0.5492214991
18945	0.5492184412
18946	0.5492133448
18947	0.5492121457
18948	0.5492105868
18949	0.5492071692
18950	0.5492049508
18951	0.5492037516
18952	0.549199015
18953	0.5491962569
18954	0.5491944582
18955	0.5491915203
18956	0.5491861241
18957	0.5491818071
18958	0.5491753317
18959	0.5491708349
18960	0.5491672375
18961	0.5491661582
18962	0.5491638199
18963	0.5491612417
18964	0.5491592631
18965	0.5491562053
18966	0.5491513487
18967	0.5491486506
18968	0.549146672
18969	0.5491440339
18970	0.5491416955
18971	0.5491383979
18972	0.5491356998
18973	0.5491319824
18974	0.5491303036
18975	0.5491264064
18976	0.5491238282
18977	0.5491211901
18978	0.5491179523
18979	0.5491165733
18980	0.5491125562
18981	0.5491095583
18982	0.549104282
18983	0.5491027231
18984	0.5490980464
18985	0.5490946289
18986	0.5490927102
18987	0.5490888729
18988	0.5490846759
18989	0.5490811984
18990	0.5490799992
18991	0.5490771812
18992	0.5490743032
18993	0.549070406
18994	0.5490666886
18995	0.5490639306
18996	0.5490581147
18997	0.5490567956
18998	0.5490513395
18999	0.5490495408
19000	0.5490466628
19001	0.549040727
19002	0.5490402474
19003	0.5490365899
19004	0.5490340118
19005	0.5490301745
19006	0.5490278961
19007	0.5490260974
19008	0.5490249582
19009	0.549023819
19010	0.5490201616
19011	0.5490178832
19012	0.5490147654
19013	0.5490120073
19014	0.5490099088
19015	0.5490063713
19016	0.5490048124
19017	0.5490024741
19018	0.5489994762
19019	0.5489977374
19020	0.548997018
19021	0.54899408
19022	0.5489891036
19023	0.5489883241
19024	0.5489862855
19025	0.5489815489
19026	0.5489787309
19027	0.5489762726
19028	0.548974354
19029	0.5489723754
19030	0.5489690777
19031	0.5489676987
19032	0.5489660799
19033	0.5489628421
19034	0.5489608635
19035	0.5489575659
19036	0.5489560669
19037	0.5489538485
19038	0.5489505508
19039	0.548944735
19040	0.5489416172
19041	0.5489388591
19042	0.5489364009
19043	0.548933343
19044	0.5489314843
19045	0.5489284265
19046	0.5489261481
19047	0.5489236299
19048	0.5489188933
19049	0.5489148161
19050	0.5489141566
19051	0.5489087005
19052	0.5489072615
19053	0.5489038439
19054	0.5488984477
19055	0.5488957496
19056	0.5488923321
19057	0.5488862164
19058	0.5488828588
19059	0.5488805204
19060	0.5488775825
19061	0.5488747045
19062	0.5488723062
19063	0.5488702677
19064	0.5488679293
19065	0.5488616937
19066	0.5488579764
19067	0.5488551584
19068	0.5488535395
19069	0.54885288
19070	0.5488507815
19071	0.5488488029
19072	0.5488467643
19073	0.5488424474
19074	0.5488405287
19075	0.5488380705
19076	0.5488351325
19077	0.5488298563
19078	0.5488266186
19079	0.5488233209
19080	0.5488191838
19081	0.5488170853
19082	0.5488137277
19083	0.5488125885
19084	0.5488096506
19085	0.5488073122
19086	0.548800537
19087	0.5487959803
19088	0.5487942415
19089	0.5487911836
19090	0.5487879459
19091	0.5487815305
19092	0.5487788324
19093	0.5487773335
19094	0.5487757146
19095	0.5487735561
19096	0.5487707981
19097	0.5487694191
19098	0.548766601
19099	0.5487643227
19100	0.5487618644
19101	0.5487585667
19102	0.5487560485
19103	0.5487512519
19104	0.5487487337
19105	0.5487472348
19106	0.5487432776
19107	0.5487400399
19108	0.5487368621
19109	0.5487325452
19110	0.5487291276
19111	0.548727149
19112	0.5487236714
19113	0.5487204337
19114	0.5487193545
19115	0.5487176157
19116	0.5487151575
19117	0.5487100011
19118	0.5487067634
19119	0.548704485
19120	0.5486998683
19121	0.5486952516
19122	0.5486930931
19123	0.5486886562
19124	0.5486836797
19125	0.5486811016
19126	0.5486751058
19127	0.5486723478
19128	0.5486692899
19129	0.548666412
19130	0.5486637738
19131	0.5486601764
19132	0.5486583177
19133	0.548653641
19134	0.5486484247
19135	0.5486466859
19136	0.5486433883
19137	0.5486396709
19138	0.5486372126
19139	0.5486313368
19140	0.5486274995
19141	0.5486246215
19142	0.5486236023
19143	0.5486205444
19144	0.5486164074
19145	0.548611311
19146	0.5486061546
19147	0.5486040561
19148	0.5486018976
19149	0.5485991396
19150	0.5485950625
19151	0.5485919447
19152	0.5485904457
19153	0.5485875678
19154	0.5485850496
19155	0.5485821116
19156	0.5485785741
19157	0.548575996
19158	0.5485734777
19159	0.5485719788
19160	0.5485691008
19161	0.5485650237
19162	0.5485628053
19163	0.5485608867
19164	0.5485563299
19165	0.5485509937
19166	0.5485488352
19167	0.5485459572
19168	0.5485433191
19169	0.5485411606
19170	0.5485402013
19171	0.5485387623
19172	0.5485339058
19173	0.5485297087
19174	0.5485282697
19175	0.548526471
19176	0.548522214
19177	0.5485189763
19178	0.5485141797
19179	0.548512321
19180	0.5485110619
19181	0.5485078242
19182	0.5485014687
19183	0.5484970918
19184	0.5484947535
19185	0.5484910961
19186	0.5484886978
19187	0.5484834215
19188	0.5484816228
19189	0.5484801838
19190	0.5484776656
19191	0.5484747876
19192	0.5484720296
19193	0.5484692715
19194	0.548467233
19195	0.5484661537
19196	0.5484626762
19197	0.5484608775
19198	0.5484591387
19199	0.54845722
19200	0.5484532029
19201	0.5484518838
19202	0.5484464277
19203	0.5484438495
19204	0.5484413313
19205	0.5484384533
19206	0.5484341364
19207	0.5484313783
19208	0.5484295196
19209	0.5484274811
19210	0.5484252627
19211	0.5484228044
19212	0.5484165688
19213	0.5484150099
19214	0.5484127915
19215	0.5484103932
19216	0.5484085345
19217	0.5484046373
19218	0.5484037979
19219	0.5484000205
19220	0.5483960034
19221	0.5483940248
19222	0.5483879691
19223	0.5483838919
19224	0.5483750182
19225	0.5483720203
19226	0.548369622
19227	0.5483666841
19228	0.5483650653
19229	0.5483630267
19230	0.5483608083
19231	0.5483578104
19232	0.5483557119
19233	0.5483548725
19234	0.5483515748
19235	0.5483505555
19236	0.5483486969
19237	0.54834432
19238	0.5483436005
19239	0.5483403628
19240	0.5483379045
19241	0.5483320287
19242	0.5483304698
19243	0.5483263327
19244	0.5483241143
19245	0.5483227952
19246	0.5483190778
19247	0.5483135018
19248	0.5483121827
19249	0.5483091848
19250	0.5483064268
19251	0.5483036088
19252	0.548300491
19253	0.5482958143
19254	0.5482914374
19255	0.5482893389
19256	0.5482874802
19257	0.5482854416
19258	0.548282144
19259	0.5482810048
19260	0.5482788463
19261	0.5482759683
19262	0.5482742895
19263	0.5482710518
19264	0.5482690133
19265	0.5482641567
19266	0.5482616984
19267	0.5482586406
19268	0.5482563622
19269	0.5482551631
19270	0.5482500067
19271	0.5482456898
19272	0.5482410131
19273	0.5482368161
19274	0.5482350173
19275	0.5482327389
19276	0.5482282421
19277	0.5482244648
19278	0.5482236853
19279	0.5482205676
19280	0.5482180493
19281	0.5482149915
19282	0.5482103748
19283	0.5482062377
19284	0.5482047987
19285	0.5482009614
19286	0.548198803
19287	0.5481979036
19288	0.548191728
19289	0.54818891
19290	0.5481855523
19291	0.5481826744
19292	0.5481793767
19293	0.5481760191
19294	0.5481717621
19295	0.548167625
19296	0.5481636079
19297	0.5481601903
19298	0.5481567128
19299	0.5481537149
19300	0.5481513765
19301	0.5481471195
19302	0.5481455606
19303	0.5481428026
19304	0.5481390253
19305	0.5481356676
19306	0.5481345884
19307	0.5481314706
19308	0.5481300316
19309	0.548126734
19310	0.5481222971
19311	0.54811828
19312	0.5481169009
19313	0.5481134834
19314	0.5481070679
19315	0.5481043098
19316	0.5481025111
19317	0.5480987338
19318	0.5480944768
19319	0.5480920785
19320	0.5480883012
19321	0.548087102
19322	0.5480853033
19323	0.548081466
19324	0.5480785281
19325	0.5480746309
19326	0.5480720527
19327	0.5480697143
19328	0.5480650976
19329	0.548063059
19330	0.5480612004
19331	0.548057483
19332	0.5480540654
19333	0.5480525665
19334	0.548050348
19335	0.5480495086
19336	0.5480481296
19337	0.5480444122
19338	0.5480425536
19339	0.5480407548
19340	0.5480372773
19341	0.5480353587
19342	0.5480336798
19343	0.5480311017
19344	0.5480291231
19345	0.5480261851
19346	0.5480241466
19347	0.5480200695
19348	0.5480176712
19349	0.5480132943
19350	0.5480095769
19351	0.5480071186
19352	0.5480032214
19353	0.5480011828
19354	0.5479975254
19355	0.5479933284
19356	0.5479903305
19357	0.5479866731
19358	0.5479834954
19359	0.5479803776
19360	0.5479776195
19361	0.5479752812
19362	0.5479729428
19363	0.5479700649
19364	0.547968446
19365	0.5479664075
19366	0.5479637094
19367	0.5479583132
19368	0.5479554352
19369	0.5479521975
19370	0.547950039
19371	0.547947281
19372	0.5479438035
19373	0.5479409255
19374	0.5479393066
19375	0.547937388
19376	0.5479330111
19377	0.5479312124
19378	0.5479280346
19379	0.5479258162
19380	0.5479229982
19381	0.5479214393
19382	0.5479189211
19383	0.5479177219
19384	0.5479156834
19385	0.5479137048
19386	0.5479113065
19387	0.5479074692
19388	0.547902133
19389	0.5479000944
19390	0.5478985955
19391	0.5478963171
19392	0.5478933192
19393	0.5478872635
19394	0.5478855847
19395	0.5478816275
19396	0.547880848
19397	0.5478750321
19398	0.5478733533
19399	0.5478692762
19400	0.54786388
19401	0.5478630406
19402	0.5478601027
19403	0.5478583639
19404	0.5478564453
19405	0.547852668
19406	0.5478496101
19407	0.547848351
19408	0.5478463125
19409	0.5478433745
19410	0.5478380983
19411	0.5478358799
19412	0.5478325222
19413	0.5478303038
19414	0.5478283252
19415	0.5478234686
19416	0.5478210703
19417	0.5478197513
19418	0.5478178926
19419	0.5478154343
19420	0.5478112973
19421	0.5478091388
19422	0.5478077598
19423	0.5478055413
19424	0.5478029632
19425	0.5477996055
19426	0.5477972672
19427	0.5477914513
19428	0.5477886333
19429	0.5477859352
19430	0.5477832371
19431	0.54777916
19432	0.5477755026
19433	0.5477712456
19434	0.5477654897
19435	0.5477630914
19436	0.5477606931
19437	0.5477585346
19438	0.5477559564
19439	0.5477531984
19440	0.5477505602
19441	0.5477471427
19442	0.5477440249
19443	0.5477416266
19444	0.5477370698
19445	0.5477344317
19446	0.547732513
19447	0.5477281361
19448	0.5477245986
19449	0.5477202817
19450	0.5477162046
19451	0.5477120075
19452	0.5477100289
19453	0.5477070311
19454	0.5477037334
19455	0.5477020546
19456	0.5476989368
19457	0.547695819
19458	0.5476937205
19459	0.5476922815
19460	0.5476897033
19461	0.5476857461
19462	0.5476832879
19463	0.5476796904
19464	0.5476769324
19465	0.5476745341
19466	0.5476723156
19467	0.5476682985
19468	0.5476667396
19469	0.5476642214
19470	0.5476623627
19471	0.5476603841
19472	0.5476587053
19473	0.5476564269
19474	0.5476555875
19475	0.5476531892
19476	0.5476497116
19477	0.5476471335
19478	0.5476457544
19479	0.547643536
19480	0.5476386794
19481	0.5476365809
19482	0.5476341227
19483	0.5476293261
19484	0.5476262083
19485	0.5476234502
19486	0.5476170947
19487	0.5476125979
19488	0.5476088805
19489	0.5476076814
19490	0.547605343
19491	0.5476037242
19492	0.5476007863
19493	0.5475964693
19494	0.5475943108
19495	0.5475894543
19496	0.5475878954
19497	0.5475854371
19498	0.5475828589
19499	0.547578542
19500	0.5475751844
19501	0.5475725462
19502	0.5475699681
19503	0.5475673299
19504	0.5475632528
19505	0.5475594155
19506	0.547557377
19507	0.5475542592
19508	0.5475495825
19509	0.5475444861
19510	0.547540349
19511	0.547536212
19512	0.5475344132
19513	0.5475308757
19514	0.5475274582
19515	0.54752482
19516	0.5475229613
19517	0.547520683
19518	0.5475127686
19519	0.5475082717
19520	0.5475041946
19521	0.5475007171
19522	0.5474974194
19523	0.5474950811
19524	0.5474910639
19525	0.5474884858
19526	0.5474842887
19527	0.5474804514
19528	0.5474760745
19529	0.5474716377
19530	0.5474685798
19531	0.5474660017
19532	0.5474651023
19533	0.5474600659
19534	0.5474583271
19535	0.5474525712
19536	0.5474490337
19537	0.5474472349
19538	0.5474438174
19539	0.5474403998
19540	0.5474385411
19541	0.5474354833
19542	0.5474326653
19543	0.5474289479
19544	0.5474255303
19545	0.5474225924
19546	0.547420374
19547	0.5474173761
19548	0.5474149778
19549	0.5474116202
19550	0.5474095216
19551	0.5474073032
19552	0.5474050848
19553	0.5474027464
19554	0.5473994488
19555	0.5473975901
19556	0.5473960912
19557	0.5473931532
19558	0.5473915344
19559	0.5473887164
19560	0.5473862581
19561	0.5473843994
19562	0.547380742
19563	0.5473796028
19564	0.5473767249
19565	0.5473745064
19566	0.5473711488
19567	0.54736947
19568	0.5473650931
19569	0.5473613158
19570	0.5473599967
19571	0.5473565791
19572	0.5473540009
19573	0.5473479452
19574	0.5473435683
19575	0.5473399709
19576	0.5473367332
19577	0.5473359537
19578	0.5473345147
19579	0.547331337
19580	0.5473281592
19581	0.5473237224
19582	0.5473197052
19583	0.5473165874
19584	0.5473140692
19585	0.5473131698
19586	0.5473111912
19587	0.5473065745
19588	0.5473051355
19589	0.5473037565
19590	0.5473026173
19591	0.5472977008
19592	0.5472957222
19593	0.5472914053
19594	0.5472892468
19595	0.5472874481
19596	0.5472849298
19597	0.5472821718
19598	0.5472800133
19599	0.5472737178
19600	0.5472706
19601	0.5472666428
19602	0.5472619061
19603	0.5472574093
19604	0.5472527326
19605	0.5472504542
19606	0.5472490153
19607	0.5472464371
19608	0.5472438589
19609	0.5472416405
19610	0.5472385227
19611	0.5472371437
19612	0.5472336062
19613	0.5472321672
19614	0.5472289894
19615	0.5472272507
19616	0.5472229937
19617	0.5472199358
19618	0.5472158587
19619	0.5472138202
19620	0.5472099229
19621	0.547208364
19622	0.5472060257
19623	0.5472030278
19624	0.5471986509
19625	0.5471952933
19626	0.5471941541
19627	0.5471927751
19628	0.5471910963
19629	0.5471862996
19630	0.5471828821
19631	0.5471807236
19632	0.5471784452
19633	0.5471755672
19634	0.5471729291
19635	0.5471704709
19636	0.5471681325
19637	0.5471641753
19638	0.5471599783
19639	0.5471578198
19640	0.5471545221
19641	0.547153323
19642	0.5471495457
19643	0.5471472073
19644	0.5471437298
19645	0.547140612
19646	0.5471393529
19647	0.5471352758
19648	0.5471323978
19649	0.5471299395
19650	0.5471258025
19651	0.5471232843
19652	0.5471177682
19653	0.5471152499
19654	0.5471128516
19655	0.5471103334
19656	0.5471085947
19657	0.5471072156
19658	0.5471018194
19659	0.5470999608
19660	0.5470959436
19661	0.5470947445
19662	0.5470923462
19663	0.5470903676
19664	0.547088389
19665	0.5470862305
19666	0.5470821534
19667	0.547078496
19668	0.5470726201
19669	0.5470696222
19670	0.5470680034
19671	0.5470653653
19672	0.5470589498
19673	0.5470576907
19674	0.547055772
19675	0.5470526542
19676	0.5470506756
19677	0.5470483973
19678	0.5470452795
19679	0.5470416221
19680	0.5470394036
19681	0.5470351466
19682	0.5470311295
19683	0.5470260931
19684	0.5470197375
19685	0.5470151808
19686	0.5470087653
19687	0.5470072664
19688	0.5470045083
19689	0.5470022299
19690	0.5469983327
19691	0.5469959344
19692	0.5469927566
19693	0.5469883198
19694	0.5469854418
19695	0.5469828037
19696	0.5469804054
19697	0.5469765681
19698	0.5469735702
19699	0.5469732105
19700	0.5469715317
19701	0.5469688935
19702	0.5469660156
19703	0.5469642768
19704	0.5469624181
19705	0.5469588806
19706	0.5469570819
19707	0.5469546236
19708	0.5469521054
19709	0.5469489277
19710	0.5469479684
19711	0.5469467092
19712	0.5469438912
19713	0.5469404137
19714	0.5469373559
19715	0.5469351374
19716	0.5469341182
19717	0.5469308804
19718	0.5469290218
19719	0.5469259639
19720	0.5469233258
19721	0.5469200881
19722	0.5469176298
19723	0.5469156512
19724	0.5469132529
19725	0.5469097154
19726	0.5469083964
19727	0.5469053985
19728	0.5469033
19729	0.5469012614
19730	0.5468991029
19731	0.546897604
19732	0.5468922078
19733	0.5468898695
19734	0.5468868116
19735	0.5468839337
19736	0.5468813555
19737	0.5468797966
19738	0.5468763191
19739	0.5468716424
19740	0.5468698436
19741	0.5468643276
19742	0.5468613896
19743	0.546859471
19744	0.5468583318
19745	0.5468561134
19746	0.5468526358
19747	0.5468507172
19748	0.5468471797
19749	0.5468434623
19750	0.5468402246
19751	0.5468377064
19752	0.5468353681
19753	0.5468309312
19754	0.5468276335
19755	0.5468243958
19756	0.5468215179
19757	0.5468185799
19758	0.5468158818
19759	0.5468134835
19760	0.5468106655
19761	0.5468074878
19762	0.5468037704
19763	0.5468010723
19764	0.5467987939
19765	0.5467945969
19766	0.5467931579
19767	0.5467871622
19768	0.5467854234
19769	0.5467820658
19770	0.5467776289
19771	0.5467761899
19772	0.5467729522
19773	0.5467689351
19774	0.546763419
19775	0.5467598215
19776	0.5467571234
19777	0.5467539457
19778	0.5467519671
19779	0.5467484895
19780	0.5467462711
19781	0.5467424338
19782	0.5467417143
19783	0.5467390163
19784	0.5467371576
19785	0.5467350591
19786	0.5467337999
19787	0.5467300826
19788	0.5467268449
19789	0.5467249262
19790	0.5467212089
19791	0.5467197699
19792	0.5467162923
19793	0.5467147934
19794	0.5467128148
19795	0.5467084379
19796	0.5467058597
19797	0.5467031616
19798	0.5467013629
19799	0.5466996841
19800	0.5466975856
19801	0.5466957269
19802	0.5466922494
19803	0.5466879924
19804	0.5466850545
19805	0.5466799581
19806	0.5466768403
19807	0.5466734826
19808	0.5466683862
19809	0.5466659879
19810	0.5466634098
